"event","channel","filtering","station","epidistance","station_latitude","station_longitude","Vs_30_value","site_type_binary","groundmotion","amplitude","component","groundmotion_bis","filtering_bis"
"folkestone","Hchan","f10Hz","MCH",305.84,51.9973,-2.9983,900,"Rock","GM_Sa_0.6_s",0.050047178,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","STNC",320.292,53.0913,-2.2062,760,"Soil","GM_Sa_0.6_s",0.139324348,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","SWN1",212.156,51.5132,-1.8003,503,"Soil","GM_Sa_0.6_s",0.182461756,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","WOL",168.65,51.31,-1.22,500,"Soil","GM_Sa_0.6_s",0.117104483,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","CWF",98.558,52.7385,-1.3077,1050,"Rock","GM_Sa_0.6_s",2.442199209,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","EDI",335.945,55.9233,-3.1875,900,"Rock","GM_Sa_0.6_s",0.195175988,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","ESK",283.587,55.3165,-3.2052,2000,"Rock","GM_Sa_0.6_s",0.234430479,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","GAL1",329.548,54.8663,-4.7113,390,"Soil","GM_Sa_0.6_s",0.133109569,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","HLM1",197.485,52.5183,-2.8807,1000,"Rock","GM_Sa_0.6_s",0.234928533,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","HPK",105.698,53.9582,-1.6242,760,"Soil","GM_Sa_0.6_s",5.067475525,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","MCH1",238.517,51.9973,-2.9983,760,"Soil","GM_Sa_0.6_s",0.494796025,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","STNC",129.866,53.0913,-2.2062,760,"Soil","GM_Sa_0.6_s",4.28470912,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","SWN1",232.523,51.5132,-1.8003,503,"Soil","GM_Sa_0.6_s",3.077305684,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","WLF1",271.089,53.2893,-4.3967,2500,"Rock","GM_Sa_0.6_s",1.107809655,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"rasen","Bchan","f10Hz","ESKII",283.595,55.3167,-3.205,900,"Rock","GM_Sa_0.6_s",0.224740792,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","CCA1",201.621,50.1867,-5.2273,845,"Rock","GM_Sa_0.6_s",0.274210419,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","CWF",203.162,52.7385,-1.3077,1050,"Rock","GM_Sa_0.6_s",0.100051773,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","DYA",148.651,50.4353,-3.931,1050,"Rock","GM_Sa_0.6_s",0.31100926,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","HLM1",105.624,52.5183,-2.8807,1000,"Rock","GM_Sa_0.6_s",0.340276611,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","HMNX",307.276,50.8673,0.3363,900,"Rock","GM_Sa_0.6_s",0.369672553,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","HPK",285.214,53.9582,-1.6242,760,"Soil","GM_Sa_0.6_s",0.314062424,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","HTL",97.597,50.9943,-4.4848,1000,"Rock","GM_Sa_0.6_s",0.239465982,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","KESW",317.409,54.5887,-3.1048,900,"Rock","GM_Sa_0.6_s",0.129676238,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","LBWR",230.895,53.4015,-1.7247,900,"Rock","GM_Sa_0.6_s",0.466746804,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","LMK",302.498,53.4573,-0.3274,900,"Rock","GM_Sa_0.6_s",0.372492121,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","MCH1",62.602,51.9973,-2.9983,760,"Soil","GM_Sa_0.6_s",0.168396218,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","MONM",71.175,51.8392,-2.8042,760,"Soil","GM_Sa_0.6_s",0.585510452,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","OLDB",89.287,51.6605,-2.5502,180,"Soil","GM_Sa_0.6_s",4.027714449,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","RSBS",66.224,51.9528,-4.7448,760,"Soil","GM_Sa_0.6_s",0.38474033,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","STNC",183.884,53.0913,-2.2062,760,"Soil","GM_Sa_0.6_s",0.822816383,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","STRD",115.098,51.7758,-2.1625,600,"Soil","GM_Sa_0.6_s",1.251339872,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","SWN1",143.375,51.5132,-1.8003,503,"Soil","GM_Sa_0.6_s",1.267764352,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","TGGS",145.146,50.477,-3.5536,759,"Soil","GM_Sa_0.6_s",0.261976491,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","WACR",322.317,52.7246,0.6266,466,"Soil","GM_Sa_0.6_s",0.056645621,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","WLF1",173.39,53.2894,-4.3966,2500,"Rock","GM_Sa_0.6_s",0.249114083,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Bchan","f10Hz","FOEL",131.571,52.8879,-3.2012,760,"Soil","GM_Sa_0.6_s",0.298470741,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Bchan","f10Hz","LLW",120.612,52.8492,-3.665,900,"Rock","GM_Sa_0.6_s",0.24377971,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Bchan","f10Hz","SBD",146.777,50.5653,-4.6856,900,"Rock","GM_Sa_0.6_s",0.353963595,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"swansea","Bchan","f10Hz","WOL",188.163,51.31,-1.22,500,"Soil","GM_Sa_0.6_s",0.364280579,"geometric mean","Sa(T=0.6s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f25Hz","HBL2",79.95,52.0509,-3.0365,760,"Soil","GM_Sa_0.6_s",0.304,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","KEY2",82.64,52.879,-1.077,550,"Soil","GM_Sa_0.6_s",1.551,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","SWN",115.65,51.5137,-1.8007,500,"Soil","GM_Sa_0.6_s",0.725,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","LDU",147.5,53.8058,-1.554,1000,"Rock","GM_Sa_0.6_s",0.966,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","WOL",150.2,51.31,-1.22,500,"Soil","GM_Sa_0.6_s",0.041,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","AEU",229.6,52.6202,1.2347,500,"Soil","GM_Sa_0.6_s",0.671,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BBO",255.16,54.7367,-3.2464,500,"Soil","GM_Sa_0.6_s",0.123,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BTA",266.4,54.9057,-2.6844,500,"Soil","GM_Sa_0.6_s",NA,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BNA",287.43,54.9658,-3.6242,900,"Rock","GM_Sa_0.6_s",NA,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","BHH",293.34,55.0931,-3.2181,500,"Soil","GM_Sa_0.6_s",0.123,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","ESK",317,55.3165,-3.2052,2000,"Rock","GM_Sa_0.6_s",NA,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f25Hz","CCA",337,50.1866,-5.2277,845,"Rock","GM_Sa_0.6_s",NA,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","TFO",2.532,51.1135,1.1409,480,"Soil","GM_Sa_0.6_s",10.207,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","APAE",135.476,52.3006,1.4782,300,"Soil","GM_Sa_0.6_s",NA,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","CWF",249.562,52.7385,-1.3077,1050,"Rock","GM_Sa_0.6_s",0.09466789,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","HLM1",320.795,52.5183,-2.8807,1000,"Rock","GM_Sa_0.6_s",0.055083728,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","MCH",305.84,51.9973,-2.9983,900,"Rock","GM_Sa_0.6_s",0.050066437,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","STNC",320.292,53.0913,-2.2062,760,"Soil","GM_Sa_0.6_s",0.139313178,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","SWN1",212.156,51.5132,-1.8003,503,"Soil","GM_Sa_0.6_s",0.18235269,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","f35Hz","WOL",168.65,51.31,-1.22,500,"Soil","GM_Sa_0.6_s",0.117143498,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"rasen","Bchan","f25Hz","ESKII",283.595,55.3167,-3.205,900,"Rock","GM_Sa_0.6_s",0.22475761,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","CWF",98.558,52.7385,-1.3077,1050,"Rock","GM_Sa_0.6_s",2.461672399,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","EDI",335.945,55.9233,-3.1875,900,"Rock","GM_Sa_0.6_s",0.195049404,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","ESK",283.587,55.3165,-3.2052,2000,"Rock","GM_Sa_0.6_s",0.234215748,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","GAL1",329.548,54.8663,-4.7113,390,"Soil","GM_Sa_0.6_s",0.133326858,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","HLM1",197.485,52.5183,-2.8807,1000,"Rock","GM_Sa_0.6_s",0.235318505,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","HPK",105.698,53.9582,-1.6242,760,"Soil","GM_Sa_0.6_s",5.045915861,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","MCH1",238.517,51.9973,-2.9983,760,"Soil","GM_Sa_0.6_s",0.499922467,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","STNC",129.866,53.0913,-2.2062,760,"Soil","GM_Sa_0.6_s",4.281110901,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","SWN1",232.523,51.5132,-1.8003,503,"Soil","GM_Sa_0.6_s",3.078810378,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"rasen","Hchan","f35Hz","WLF1",271.089,53.2893,-4.3967,2500,"Rock","GM_Sa_0.6_s",1.110125941,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Bchan","f25Hz","FOEL",131.571,52.8879,-3.2012,760,"Soil","GM_Sa_0.6_s",0.299212354,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Bchan","f25Hz","LLW",120.612,52.8492,-3.665,900,"Rock","GM_Sa_0.6_s",0.243098662,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Bchan","f25Hz","SBD",146.777,50.5653,-4.6856,900,"Rock","GM_Sa_0.6_s",0.352028783,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Bchan","f25Hz","WOL",188.163,51.31,-1.22,500,"Soil","GM_Sa_0.6_s",0.364801926,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","CCA1",201.621,50.1867,-5.2273,845,"Rock","GM_Sa_0.6_s",0.273128972,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","CWF",203.162,52.7385,-1.3077,1050,"Rock","GM_Sa_0.6_s",0.101895986,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","DYA",148.651,50.4353,-3.931,1050,"Rock","GM_Sa_0.6_s",0.318323611,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","HLM1",105.624,52.5183,-2.8807,1000,"Rock","GM_Sa_0.6_s",0.344011449,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","HMNX",307.276,50.8673,0.3363,900,"Rock","GM_Sa_0.6_s",0.369657303,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","HPK",285.214,53.9582,-1.6242,760,"Soil","GM_Sa_0.6_s",0.314207355,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","HTL",97.597,50.9943,-4.4848,1000,"Rock","GM_Sa_0.6_s",0.2392598,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","KESW",317.409,54.5887,-3.1048,900,"Rock","GM_Sa_0.6_s",0.129737214,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","LBWR",230.895,53.4015,-1.7247,900,"Rock","GM_Sa_0.6_s",0.467902115,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","LMK",302.498,53.4573,-0.3274,900,"Rock","GM_Sa_0.6_s",0.372724,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","MCH1",62.602,51.9973,-2.9983,760,"Soil","GM_Sa_0.6_s",0.170606738,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","MONM",71.175,51.8392,-2.8042,760,"Soil","GM_Sa_0.6_s",0.587192856,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","OLDB",89.287,51.6605,-2.5502,180,"Soil","GM_Sa_0.6_s",4.02467289,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","RSBS",66.224,51.9528,-4.7448,760,"Soil","GM_Sa_0.6_s",0.385826588,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","STNC",183.884,53.0913,-2.2062,760,"Soil","GM_Sa_0.6_s",0.823278041,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","STRD",115.098,51.7758,-2.1625,600,"Soil","GM_Sa_0.6_s",1.2436892,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","SWN1",143.375,51.5132,-1.8003,503,"Soil","GM_Sa_0.6_s",1.265841708,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","TGGS",145.146,50.477,-3.5536,759,"Soil","GM_Sa_0.6_s",0.262134323,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","WACR",322.317,52.7246,0.6266,466,"Soil","GM_Sa_0.6_s",0.056626373,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"swansea","Hchan","f35Hz","WLF1",173.39,53.2894,-4.3966,2500,"Rock","GM_Sa_0.6_s",0.251577797,"geometric mean","Sa(T=0.6s)","high frequency filtering (35 Hz)"
"dudley","Bchan","f10Hz","HBL2",79.95,52.0509,-3.0365,760,"Soil","GM_Sa_0.7_s",NA,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","KEY2",82.64,52.879,-1.077,550,"Soil","GM_Sa_0.7_s",NA,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","SWN",115.65,51.5137,-1.8007,500,"Soil","GM_Sa_0.7_s",NA,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","LDU",147.5,53.8058,-1.554,1000,"Rock","GM_Sa_0.7_s",NA,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","WOL",150.2,51.31,-1.22,500,"Soil","GM_Sa_0.7_s",NA,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","AEU",229.6,52.6202,1.2347,500,"Soil","GM_Sa_0.7_s",NA,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","BBO",255.16,54.7367,-3.2464,500,"Soil","GM_Sa_0.7_s",NA,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","BTA",266.4,54.9057,-2.6844,500,"Soil","GM_Sa_0.7_s",NA,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","BNA",287.43,54.9658,-3.6242,900,"Rock","GM_Sa_0.7_s",NA,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","BHH",293.34,55.0931,-3.2181,500,"Soil","GM_Sa_0.7_s",NA,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","ESK",317,55.3165,-3.2052,2000,"Rock","GM_Sa_0.7_s",NA,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"dudley","Bchan","f10Hz","CCA",337,50.1866,-5.2277,845,"Rock","GM_Sa_0.7_s",NA,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","TFO",2.532,51.1135,1.1409,480,"Soil","GM_Sa_0.7_s",NA,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","APAE",135.476,52.3006,1.4782,300,"Soil","GM_Sa_0.7_s",NA,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","CWF",249.562,52.7385,-1.3077,1050,"Rock","GM_Sa_0.7_s",0.065523274,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","HLM1",320.795,52.5183,-2.8807,1000,"Rock","GM_Sa_0.7_s",0.06216311,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","MCH",305.84,51.9973,-2.9983,900,"Rock","GM_Sa_0.7_s",0.037694616,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","STNC",320.292,53.0913,-2.2062,760,"Soil","GM_Sa_0.7_s",0.111583279,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","SWN1",212.156,51.5132,-1.8003,503,"Soil","GM_Sa_0.7_s",0.142637808,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","f10Hz","WOL",168.65,51.31,-1.22,500,"Soil","GM_Sa_0.7_s",0.133137424,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","CWF",98.558,52.7385,-1.3077,1050,"Rock","GM_Sa_0.7_s",1.596933254,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","EDI",335.945,55.9233,-3.1875,900,"Rock","GM_Sa_0.7_s",0.20368375,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","ESK",283.587,55.3165,-3.2052,2000,"Rock","GM_Sa_0.7_s",0.201858904,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","GAL1",329.548,54.8663,-4.7113,390,"Soil","GM_Sa_0.7_s",0.125524677,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","HLM1",197.485,52.5183,-2.8807,1000,"Rock","GM_Sa_0.7_s",0.245706465,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","HPK",105.698,53.9582,-1.6242,760,"Soil","GM_Sa_0.7_s",5.475545882,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","MCH1",238.517,51.9973,-2.9983,760,"Soil","GM_Sa_0.7_s",0.422830543,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","STNC",129.866,53.0913,-2.2062,760,"Soil","GM_Sa_0.7_s",3.421118682,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","SWN1",232.523,51.5132,-1.8003,503,"Soil","GM_Sa_0.7_s",1.973845349,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"rasen","Hchan","f10Hz","WLF1",271.089,53.2893,-4.3967,2500,"Rock","GM_Sa_0.7_s",0.881408132,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"rasen","Bchan","f10Hz","ESKII",283.595,55.3167,-3.205,900,"Rock","GM_Sa_0.7_s",0.198304283,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","CCA1",201.621,50.1867,-5.2273,845,"Rock","GM_Sa_0.7_s",0.239755332,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","CWF",203.162,52.7385,-1.3077,1050,"Rock","GM_Sa_0.7_s",0.06872325,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","DYA",148.651,50.4353,-3.931,1050,"Rock","GM_Sa_0.7_s",0.288264274,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","HLM1",105.624,52.5183,-2.8807,1000,"Rock","GM_Sa_0.7_s",0.233225148,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","HMNX",307.276,50.8673,0.3363,900,"Rock","GM_Sa_0.7_s",0.337131819,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","HPK",285.214,53.9582,-1.6242,760,"Soil","GM_Sa_0.7_s",0.271242768,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","HTL",97.597,50.9943,-4.4848,1000,"Rock","GM_Sa_0.7_s",0.155508896,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","KESW",317.409,54.5887,-3.1048,900,"Rock","GM_Sa_0.7_s",0.154221353,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","LBWR",230.895,53.4015,-1.7247,900,"Rock","GM_Sa_0.7_s",0.495597923,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","LMK",302.498,53.4573,-0.3274,900,"Rock","GM_Sa_0.7_s",0.382723168,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","MCH1",62.602,51.9973,-2.9983,760,"Soil","GM_Sa_0.7_s",0.107453089,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","MONM",71.175,51.8392,-2.8042,760,"Soil","GM_Sa_0.7_s",0.333672698,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","OLDB",89.287,51.6605,-2.5502,180,"Soil","GM_Sa_0.7_s",2.571029302,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","RSBS",66.224,51.9528,-4.7448,760,"Soil","GM_Sa_0.7_s",0.266080614,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","STNC",183.884,53.0913,-2.2062,760,"Soil","GM_Sa_0.7_s",0.618309624,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","STRD",115.098,51.7758,-2.1625,600,"Soil","GM_Sa_0.7_s",1.525325972,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","SWN1",143.375,51.5132,-1.8003,503,"Soil","GM_Sa_0.7_s",1.093154956,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","TGGS",145.146,50.477,-3.5536,759,"Soil","GM_Sa_0.7_s",0.215682106,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","f10Hz","WACR",322.317,52.7246,0.6266,466,"Soil","GM_Sa_0.7_s",0.083391715,"geometric mean","Sa(T=0.7s)","low frequency filtering (10 Hz)"
