"event","channel","filtering","station","epidistance","station_latitude","station_longitude","Vs_30_value","site_type_binary","groundmotion","amplitude","component","groundmotion_bis","filtering_bis"
"rasen","Hchan","35Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Max_Sa_0.7_s",2.66575699956384,"maximum","Sa(T=0.7s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","HPK",105.701,53.9582,-1.6242,760,"Soil","Max_Sa_0.7_s",5.62344304933942,"maximum","Sa(T=0.7s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Max_Sa_0.7_s",0.468878284389604,"maximum","Sa(T=0.7s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","STNC",129.869,53.0913,-2.2062,760,"Soil","Max_Sa_0.7_s",4.27006381022181,"maximum","Sa(T=0.7s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","SWN1",232.518,51.5132,-1.8003,503,"Soil","Max_Sa_0.7_s",2.37208073881055,"maximum","Sa(T=0.7s)","high frequency filtering (35 Hz)"
"swansea","Bchan","10Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Max_Sa_0.7_s",0.0847408498972881,"maximum","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Max_Sa_0.7_s",0.30859341179779,"maximum","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Max_Sa_0.7_s",0.125599077730062,"maximum","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Max_Sa_0.7_s",0.682413530938263,"maximum","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Max_Sa_0.7_s",1.20913234797478,"maximum","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Bchan","25Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Max_Sa_0.7_s",0.0851188616724994,"maximum","Sa(T=0.7s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Max_Sa_0.7_s",0.307618411158779,"maximum","Sa(T=0.7s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Max_Sa_0.7_s",0.126723588795565,"maximum","Sa(T=0.7s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Max_Sa_0.7_s",0.681984234373507,"maximum","Sa(T=0.7s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Max_Sa_0.7_s",1.21206682559264,"maximum","Sa(T=0.7s)","high frequency filtering (35 Hz)"
"swansea","Hchan","10Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Max_Sa_0.7_s",0.084780584275304,"maximum","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Max_Sa_0.7_s",0.309518527632052,"maximum","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Max_Sa_0.7_s",0.12573112123536,"maximum","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Max_Sa_0.7_s",0.686534373998928,"maximum","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Max_Sa_0.7_s",1.21553909564478,"maximum","Sa(T=0.7s)","low frequency filtering (10 Hz)"
"swansea","Hchan","35Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Max_Sa_0.7_s",0.086004050699959,"maximum","Sa(T=0.7s)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Max_Sa_0.7_s",0.308269246213481,"maximum","Sa(T=0.7s)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Max_Sa_0.7_s",0.126931060454978,"maximum","Sa(T=0.7s)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Max_Sa_0.7_s",0.685513147087796,"maximum","Sa(T=0.7s)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Max_Sa_0.7_s",1.22390334215167,"maximum","Sa(T=0.7s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","10Hz","CWF",249.564,52.7385,-1.3077,1050,"Rock","Max_Sa_0.8_s",0.0400762905396369,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","HPK",370.225,53.9582,-1.6242,760,"Soil","Max_Sa_0.8_s",0.10567572902636,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","MCH1",305.837,51.9973,-2.9983,760,"Soil","Max_Sa_0.8_s",0.028687351387976,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","STNC",320.291,53.0913,-2.2062,760,"Soil","Max_Sa_0.8_s",0.107556966125256,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","SWN1",212.155,51.5132,-1.8003,503,"Soil","Max_Sa_0.8_s",0.224278831500649,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","35Hz","CWF",249.564,52.7385,-1.3077,1050,"Rock","Max_Sa_0.8_s",0.0403987949939335,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","HPK",370.225,53.9582,-1.6242,760,"Soil","Max_Sa_0.8_s",0.105687639891495,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","MCH1",305.837,51.9973,-2.9983,760,"Soil","Max_Sa_0.8_s",0.0286745420797099,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","STNC",320.291,53.0913,-2.2062,760,"Soil","Max_Sa_0.8_s",0.107520606987905,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","SWN1",212.155,51.5132,-1.8003,503,"Soil","Max_Sa_0.8_s",0.224231381151585,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"rasen","Bchan","10Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Max_Sa_0.8_s",1.92091821603294,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"rasen","Bchan","10Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Max_Sa_0.8_s",0.312053150428179,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"rasen","Bchan","25Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Max_Sa_0.8_s",1.94314563495829,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"rasen","Bchan","25Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Max_Sa_0.8_s",0.314441702682593,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"rasen","Hchan","10Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Max_Sa_0.8_s",1.9256645762475,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","HPK",105.701,53.9582,-1.6242,760,"Soil","Max_Sa_0.8_s",3.9353995075723,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Max_Sa_0.8_s",0.312263503163886,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","STNC",129.869,53.0913,-2.2062,760,"Soil","Max_Sa_0.8_s",2.81094900791187,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","SWN1",232.518,51.5132,-1.8003,503,"Soil","Max_Sa_0.8_s",1.84800706695342,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"rasen","Hchan","35Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Max_Sa_0.8_s",1.94963639788914,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","HPK",105.701,53.9582,-1.6242,760,"Soil","Max_Sa_0.8_s",3.94059122707864,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Max_Sa_0.8_s",0.314956973567861,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","STNC",129.869,53.0913,-2.2062,760,"Soil","Max_Sa_0.8_s",2.80525779770336,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","SWN1",232.518,51.5132,-1.8003,503,"Soil","Max_Sa_0.8_s",1.84767693988355,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"swansea","Bchan","10Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Max_Sa_0.8_s",0.071004883999167,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Max_Sa_0.8_s",0.232224618957952,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Max_Sa_0.8_s",0.12256913504941,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Max_Sa_0.8_s",0.589069301178353,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Max_Sa_0.8_s",0.769556747035645,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"swansea","Bchan","25Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Max_Sa_0.8_s",0.0725127328575098,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Max_Sa_0.8_s",0.23204226844734,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Max_Sa_0.8_s",0.122548093925844,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Max_Sa_0.8_s",0.589328842861089,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Max_Sa_0.8_s",0.771763828823776,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"swansea","Hchan","10Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Max_Sa_0.8_s",0.0711114751490553,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Max_Sa_0.8_s",0.232477876718492,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Max_Sa_0.8_s",0.123538087854957,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Max_Sa_0.8_s",0.584107747269178,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Max_Sa_0.8_s",0.770115090413408,"maximum","Sa(T=0.8s)","low frequency filtering (10 Hz)"
"swansea","Hchan","35Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Max_Sa_0.8_s",0.0728630623999199,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Max_Sa_0.8_s",0.232266183769673,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Max_Sa_0.8_s",0.122983378523362,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Max_Sa_0.8_s",0.584272944571254,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Max_Sa_0.8_s",0.773199008357591,"maximum","Sa(T=0.8s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","10Hz","CWF",249.564,52.7385,-1.3077,1050,"Rock","Max_Sa_0.9_s",0.0460577279185189,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","HPK",370.225,53.9582,-1.6242,760,"Soil","Max_Sa_0.9_s",0.0925709015146352,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","MCH1",305.837,51.9973,-2.9983,760,"Soil","Max_Sa_0.9_s",0.0227643778050673,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","STNC",320.291,53.0913,-2.2062,760,"Soil","Max_Sa_0.9_s",0.107989584671601,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","SWN1",212.155,51.5132,-1.8003,503,"Soil","Max_Sa_0.9_s",0.137615860836155,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","35Hz","CWF",249.564,52.7385,-1.3077,1050,"Rock","Max_Sa_0.9_s",0.04604802151325,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","HPK",370.225,53.9582,-1.6242,760,"Soil","Max_Sa_0.9_s",0.0925569081260836,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","MCH1",305.837,51.9973,-2.9983,760,"Soil","Max_Sa_0.9_s",0.0227326453066513,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","STNC",320.291,53.0913,-2.2062,760,"Soil","Max_Sa_0.9_s",0.108000283987463,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","SWN1",212.155,51.5132,-1.8003,503,"Soil","Max_Sa_0.9_s",0.13758463730201,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"rasen","Bchan","10Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Max_Sa_0.9_s",1.51173094034859,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"rasen","Bchan","10Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Max_Sa_0.9_s",0.231742810170257,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"rasen","Bchan","25Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Max_Sa_0.9_s",1.52645183851777,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"rasen","Bchan","25Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Max_Sa_0.9_s",0.231624600333911,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"rasen","Hchan","10Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Max_Sa_0.9_s",1.53915267214083,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","HPK",105.701,53.9582,-1.6242,760,"Soil","Max_Sa_0.9_s",2.58533467855427,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Max_Sa_0.9_s",0.232719730040082,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","STNC",129.869,53.0913,-2.2062,760,"Soil","Max_Sa_0.9_s",2.40072918197246,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","SWN1",232.518,51.5132,-1.8003,503,"Soil","Max_Sa_0.9_s",1.09136046437567,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"rasen","Hchan","35Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Max_Sa_0.9_s",1.56176277157748,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","HPK",105.701,53.9582,-1.6242,760,"Soil","Max_Sa_0.9_s",2.60731443113474,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Max_Sa_0.9_s",0.232179004532012,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","STNC",129.869,53.0913,-2.2062,760,"Soil","Max_Sa_0.9_s",2.39744905930838,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","SWN1",232.518,51.5132,-1.8003,503,"Soil","Max_Sa_0.9_s",1.09093894187089,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"swansea","Bchan","10Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Max_Sa_0.9_s",0.0556425425105137,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Max_Sa_0.9_s",0.170654817971888,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Max_Sa_0.9_s",0.0711054605803462,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Max_Sa_0.9_s",0.413122119167722,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Max_Sa_0.9_s",0.764338981044665,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"swansea","Bchan","25Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Max_Sa_0.9_s",0.0563942264175574,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Max_Sa_0.9_s",0.170755609001889,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Max_Sa_0.9_s",0.0715733916102467,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Max_Sa_0.9_s",0.413936539279741,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"swansea","Bchan","25Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Max_Sa_0.9_s",0.765520214938967,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"swansea","Hchan","10Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Max_Sa_0.9_s",0.0557691685557088,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Max_Sa_0.9_s",0.170968971123912,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Max_Sa_0.9_s",0.0712246348414684,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Max_Sa_0.9_s",0.411638525100116,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"swansea","Hchan","10Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Max_Sa_0.9_s",0.765167052990669,"maximum","Sa(T=0.9s)","low frequency filtering (10 Hz)"
"swansea","Hchan","35Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Max_Sa_0.9_s",0.0572317470338917,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Max_Sa_0.9_s",0.171301109703923,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Max_Sa_0.9_s",0.0717364357013814,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Max_Sa_0.9_s",0.410910508105367,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"swansea","Hchan","35Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Max_Sa_0.9_s",0.765874637795467,"maximum","Sa(T=0.9s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","10Hz","CWF",249.564,52.7385,-1.3077,1050,"Rock","Max_Sa_1_s",0.035859492678738,"maximum","Sa(T=1s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","HPK",370.225,53.9582,-1.6242,760,"Soil","Max_Sa_1_s",0.0787720273104476,"maximum","Sa(T=1s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","MCH1",305.837,51.9973,-2.9983,760,"Soil","Max_Sa_1_s",0.0166366934864345,"maximum","Sa(T=1s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","STNC",320.291,53.0913,-2.2062,760,"Soil","Max_Sa_1_s",0.107366038834514,"maximum","Sa(T=1s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","10Hz","SWN1",212.155,51.5132,-1.8003,503,"Soil","Max_Sa_1_s",0.109327666355556,"maximum","Sa(T=1s)","low frequency filtering (10 Hz)"
"folkestone","Hchan","35Hz","CWF",249.564,52.7385,-1.3077,1050,"Rock","Max_Sa_1_s",0.03585776004078,"maximum","Sa(T=1s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","HPK",370.225,53.9582,-1.6242,760,"Soil","Max_Sa_1_s",0.0787898893119811,"maximum","Sa(T=1s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","MCH1",305.837,51.9973,-2.9983,760,"Soil","Max_Sa_1_s",0.0166448361182554,"maximum","Sa(T=1s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","STNC",320.291,53.0913,-2.2062,760,"Soil","Max_Sa_1_s",0.107334599260926,"maximum","Sa(T=1s)","high frequency filtering (35 Hz)"
"folkestone","Hchan","35Hz","SWN1",212.155,51.5132,-1.8003,503,"Soil","Max_Sa_1_s",0.10931075332779,"maximum","Sa(T=1s)","high frequency filtering (35 Hz)"
"rasen","Bchan","10Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Max_Sa_1_s",1.11779918180149,"maximum","Sa(T=1s)","low frequency filtering (10 Hz)"
"rasen","Bchan","10Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Max_Sa_1_s",0.142741824475396,"maximum","Sa(T=1s)","low frequency filtering (10 Hz)"
"rasen","Bchan","25Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Max_Sa_1_s",1.1296648966507,"maximum","Sa(T=1s)","high frequency filtering (35 Hz)"
"rasen","Bchan","25Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Max_Sa_1_s",0.143259693416991,"maximum","Sa(T=1s)","high frequency filtering (35 Hz)"
"rasen","Hchan","10Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Max_Sa_1_s",1.12007995807386,"maximum","Sa(T=1s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","HPK",105.701,53.9582,-1.6242,760,"Soil","Max_Sa_1_s",2.24520915587785,"maximum","Sa(T=1s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Max_Sa_1_s",0.144459077335467,"maximum","Sa(T=1s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","STNC",129.869,53.0913,-2.2062,760,"Soil","Max_Sa_1_s",2.4554006569513,"maximum","Sa(T=1s)","low frequency filtering (10 Hz)"
"rasen","Hchan","10Hz","SWN1",232.518,51.5132,-1.8003,503,"Soil","Max_Sa_1_s",1.01419612354539,"maximum","Sa(T=1s)","low frequency filtering (10 Hz)"
"rasen","Hchan","35Hz","CWF",98.559,52.7385,-1.3077,1050,"Rock","Max_Sa_1_s",1.13648061596305,"maximum","Sa(T=1s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","HPK",105.701,53.9582,-1.6242,760,"Soil","Max_Sa_1_s",2.25225092669696,"maximum","Sa(T=1s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","MCH1",238.518,51.9973,-2.9983,760,"Soil","Max_Sa_1_s",0.144272738656385,"maximum","Sa(T=1s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","STNC",129.869,53.0913,-2.2062,760,"Soil","Max_Sa_1_s",2.45633749824039,"maximum","Sa(T=1s)","high frequency filtering (35 Hz)"
"rasen","Hchan","35Hz","SWN1",232.518,51.5132,-1.8003,503,"Soil","Max_Sa_1_s",1.01423654708204,"maximum","Sa(T=1s)","high frequency filtering (35 Hz)"
"swansea","Bchan","10Hz","CWF",203.161,52.7385,-1.3077,1050,"Rock","Max_Sa_1_s",0.0552086968046241,"maximum","Sa(T=1s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","HPK",285.216,53.9582,-1.6242,760,"Soil","Max_Sa_1_s",0.0973137569657143,"maximum","Sa(T=1s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","MCH1",62.603,51.9973,-2.9983,760,"Soil","Max_Sa_1_s",0.0535650649755696,"maximum","Sa(T=1s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","STNC",183.88,53.0913,-2.2062,760,"Soil","Max_Sa_1_s",0.302727081666644,"maximum","Sa(T=1s)","low frequency filtering (10 Hz)"
"swansea","Bchan","10Hz","SWN1",143.377,51.5132,-1.8003,503,"Soil","Max_Sa_1_s",0.798407068370521,"maximum","Sa(T=1s)","low frequency filtering (10 Hz)"
